batch,case,cells,directions,grid,reference_case,reference_cells,reference_directions,reference_map,reference_max_distance,reference_mean_distance,rep,rsi_batch_cap_requested,rsi_batch_capacity_actual,rsi_cache_gib_s,rsi_cache_hits,rsi_cache_misses,rsi_cache_read_bytes,rsi_cache_s,rsi_cache_wall_s,rsi_direction_h2d_bytes,rsi_h2d_bytes,rsi_h2d_gib_s,rsi_h2d_s,rsi_iterations,rsi_mcell_sweeps_per_s,rsi_parallel_efficiency_mcell_sweeps_s,rsi_plan_s,rsi_samples_per_s,rsi_sweep_blocks,rsi_sweep_launches,rsi_sweep_logical_threads,rsi_sweep_s,rsi_sweep_samples_per_s,rsi_sweep_threads_per_block,rsi_tail_max_abs_vs_reference,rsi_tail_rel_l2_vs_reference,rsi_total_s,rsi_vs_si_parallel_efficiency_gain,rsi_vs_si_speedup,samples,si_cache_gib_s,si_cache_read_bytes,si_cache_s,si_h2d_bytes,si_h2d_gib_s,si_h2d_s,si_iterations,si_mcell_sweeps_per_s,si_parallel_efficiency_mcell_sweeps_s,si_plan_s,si_rel_l2_vs_reference,si_sweep_blocks,si_sweep_launches,si_sweep_logical_threads,si_sweep_s,si_sweep_threads_per_block,si_total_s,sn
256,100k_s20_r512_b256_rep1,94378.0,440,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,2.0144719318343522,880.0,0.0,333481872.0,2.03571,0.154174,49152.0,333429952.0,2.97834170655511,0.104263,24.0,1364.0518278052223,1364.0518278052223,0.289264,416.20940535707024,20075520.0,19605.0,5139333120.0,0.8502,602.2112444130793,256.0,0.10558000000000001,0.0929675774252398,1.23015,0.7584154561035296,0.5076657318213226,512,1.258580225243716,166730472.0,0.123377,166714976.0,2.7199845256621513,0.0570832,14.0,1798.5548907629577,1798.5548907629577,0.278343,0.0717911424436428,6160.0,56.0,1576960.0,0.323242,256.0,0.624505,20
64,100k_s20_r512_b64_rep1,94378.0,440,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,2.848975410964748,3418.0,9.0,1295275020.0,5.2747,0.423422,49152.0,1298483471.0,3.044127305630239,0.397259,24.0,930.2143737166324,930.2143737166324,0.666285,248.5050865884911,19422464.0,75869.0,4972150784.0,1.24672,410.6776180698152,256.0,0.10558000000000001,0.0929675774252398,2.06032,0.5084743593162484,0.28669915352954883,512,1.375253320785528,166730472.0,0.11291,166714976.0,2.8344692114163035,0.0547776,14.0,1829.4223822170754,1829.4223822170754,0.249935,0.0717911424436428,6160.0,56.0,1576960.0,0.317788,256.0,0.590692,20
128,100k_s20_r64_b128_rep1,94378.0,440,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,64.0,1.2450740599985095,431.0,0.0,163330292.0,1.55683,0.122172,6144.0,163304863.0,3.0440427007262976,0.049963,24.0,861.986668648729,861.986668648729,0.234132,151.30989448499076,2442240.0,9540.0,625213440.0,0.168175,380.5559684852089,256.0,0.035883,0.06777284964648067,0.422973,0.5050798121159352,1.4864613107692453,64,1.291083074472599,166730472.0,0.120271,166714976.0,2.7807553353012087,0.0558357,14.0,1706.6345713514086,1706.6345713514086,0.263173,0.0717911424436428,6160.0,56.0,1576960.0,0.340652,256.0,0.628733,20
256,100k_s20_r64_b256_rep1,94378.0,440,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,64.0,1.2044848566236004,431.0,0.0,163330292.0,1.65166,0.126289,6144.0,163304863.0,3.036415653421204,0.0500885,24.0,959.7190845354819,959.7190845354819,0.239269,155.48887890088798,2442240.0,9540.0,625213440.0,0.151049,423.7035663923628,256.0,0.035883,0.06777284964648067,0.411605,0.5903995546985571,1.5344079882411534,64,1.4160117859738643,166730472.0,0.10966,166714976.0,2.8710534226450957,0.0540796,14.0,1625.5416808799762,1625.5416808799762,0.247297,0.0717911424436428,6160.0,56.0,1576960.0,0.357646,256.0,0.63157,20
64,100k_s20_r64_b64_rep1,94378.0,440,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,0.0,0.0,431.0,0.0,0.208303,0.975342,6144.0,163304863.0,3.0040887947536024,0.0506275,24.0,904.1132101360242,904.1132101360242,1.08636,50.49947133365948,2442240.0,9540.0,625213440.0,0.160339,399.1542918441552,256.0,0.035883,0.06777284964648067,1.26734,0.5274139702220206,0.5045970299998422,64,1.232634134423722,166730472.0,0.125974,166714976.0,2.695561500879815,0.0576004,14.0,1714.2382666796404,1714.2382666796404,0.275257,0.0717911424436428,6160.0,56.0,1576960.0,0.339141,256.0,0.639496,20
128,100k_s20_r8_b128_rep1,94378.0,440,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,8.0,1.067401470696695,0.0,0.0,56081860.0,0.0489322,0.0,768.0,56076656.0,2.919662090384152,0.0178875,24.0,131.71799289094358,131.71799289094358,0.0979733,32.24103396995942,72144.0,9018.0,18468864.0,0.137571,58.15179071170523,256.0,0.14195000000000002,0.2319379207326282,0.248131,0.07356103346682756,2.507780164509876,8,1.218072265844791,166730472.0,0.12748,166714976.0,2.7610349638616456,0.0562345,14.0,1790.594648868575,1790.594648868575,0.274748,0.0717911424436428,6160.0,56.0,1576960.0,0.324679,256.0,0.622258,20
256,100k_s20_r8_b256_rep1,94378.0,440,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,8.0,1.1217342483355524,0.0,0.0,56081860.0,0.0465621,0.0,768.0,56076656.0,2.8490393620469545,0.0183309,24.0,71.99790211457315,71.99790211457315,0.0971633,21.89555273954419,72144.0,9018.0,18468864.0,0.251682,31.78614283103281,256.0,0.14195000000000002,0.2319379207326282,0.365371,0.039374981230179455,1.670898894548281,8,1.24971712688644,166730472.0,0.124252,166714976.0,2.744393256361459,0.0565755,14.0,1828.5190205853214,1828.5190205853214,0.268303,0.0717911424436428,6160.0,56.0,1576960.0,0.317945,256.0,0.610498,20
64,100k_s20_r8_b64_rep1,94378.0,440,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,8.0,0.0,0.0,0.0,0.0,3.979e-05,0.0,768.0,56076656.0,2.8224636226522835,0.0185035,24.0,122.91469502930323,122.91469502930323,0.390407,14.477332117237436,72144.0,9018.0,18468864.0,0.147424,54.26524853483829,256.0,0.14195000000000002,0.2319379207326282,0.552588,0.06689044621538652,2.6166692001997873,8,0.0,0.0,0.000199581,166714976.0,2.8137988523972037,0.05518,14.0,1837.5523259856757,1837.5523259856757,1.10572,0.0717911424436428,6160.0,56.0,1576960.0,0.316382,256.0,1.44594,20
128,100k_s224_r1024_b128_rep1,94378.0,50624,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,1.712279684953118,23825.0,0.0,9028512604.0,73.5832,4.91068,98304.0,9027106929.0,2.9998959730115846,2.80248,24.0,1083.6703006517625,1083.6703006517625,9.03851,85.20268920987819,49708160.0,77669.0,12725288960.0,2.14035,478.4264255846006,256.0,0.026699999999999946,0.0256207661369692,12.0184,0.6912887066489789,11.571174199560675,1024,1.9881523033836386,76557058384.0,35.8621,132356243976.0,3.009292974841566,40.9619,14.0,1567.608858974209,1567.608858974209,94.5041,0.002135615973160966,708736.0,5544.0,181436416.0,42.6695,256.0,139.067,224
256,100k_s224_r1024_b256_rep1,94378.0,50624,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,1.3100294732682416,23112.0,0.0,8758318692.0,91.9296,6.22644,98304.0,8756955084.0,2.9917095998323524,2.72605,24.0,1131.4255676801577,1131.4255676801577,10.7928,74.6100096905579,50598400.0,39530.0,12953190400.0,2.05001,499.509758488983,256.0,0.026699999999999946,0.0256207661369692,13.7247,0.7211283094328182,10.426894576930643,1024,1.9398269272390651,76558299416.0,36.7561,132355957768.0,3.022739098818804,40.7796,14.0,1568.9656790343543,1568.9656790343543,98.6287,0.002135615973160966,708736.0,5544.0,181436416.0,42.6326,256.0,143.106,224
64,100k_s224_r1024_b64_rep1,94378.0,50624,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,2.1599683663897893,24193.0,0.0,9167965628.0,60.1324,3.95299,98304.0,9166538241.0,3.081383570143894,2.77051,24.0,898.9391199872878,898.9391199872878,7.07864,97.82380251819866,48602240.0,151882.0,12442173440.0,2.58019,396.8699979458877,256.0,0.026699999999999946,0.0256207661369692,10.4678,0.520370429422443,12.771355967825139,1024,1.9883276535178827,76556551696.0,35.8587,132355737600.0,3.0640289909709844,40.23,14.0,1727.498468706257,1727.498468706257,93.3359,0.002135615973160966,708736.0,5544.0,181436416.0,38.7202,256.0,133.688,224
128,100k_s224_r4096_b128_rep1,94378.0,50624,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,1.945299893511853,95197.0,0.0,36075007636.0,262.486,17.2711,393216.0,36069391013.0,3.0035172610748604,11.1843,24.0,1073.5770661278957,1073.5770661278957,33.531,89.25127852020684,198455040.0,310086.0,50804490240.0,8.64189,473.9703930505942,256.0,0.009736000000000078,0.012523489013316461,45.8929,0.6742184970849158,3.112311490448414,4096,1.7607651920757914,76555602280.0,40.4926,132354698432.0,3.0314747909247637,40.6617,14.0,1592.3281113906935,1592.3281113906935,99.0006,0.002135615973160966,708736.0,5544.0,181436416.0,42.0071,256.0,142.833,224
64,100k_s224_r4096_b64_rep1,94378.0,50624,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,1.9983775741927206,96709.0,0.0,36647978768.0,260.376,17.0794,393216.0,36642272937.0,3.001572301852349,11.3693,24.0,773.3379104776194,773.3379104776194,27.6349,91.32135037879632,192301312.0,606621.0,49229135872.0,11.997,341.4186880053347,256.0,0.009736000000000078,0.012523489013316461,44.8526,0.4562813811634235,3.0794647356006117,4096,1.885778899988432,76556150880.0,37.8085,132353386160.0,3.048161695544314,40.4387,14.0,1694.8706267736964,1694.8706267736964,96.9606,0.002135615973160966,708736.0,5544.0,181436416.0,39.4656,256.0,138.122,224
128,100k_s224_r512_b128_rep1,94378.0,50624,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,1.5615474051335143,11898.0,0.0,4508760332.0,41.0292,2.68907,49152.0,4508058350.0,3.057625761256422,1.37311,24.0,1069.030967063964,1069.030967063964,4.79899,80.82887485258992,24920960.0,38939.0,6379765760.0,1.08483,471.9633490961718,256.0,0.044511999999999885,0.055725904215499104,6.33437,0.6334538515135117,22.080333166518535,512,1.8219425662586621,76557489464.0,39.1339,132351756792.0,3.0486443564324883,40.4318,14.0,1687.622491377592,1687.622491377592,98.5836,0.002135615973160966,708736.0,5544.0,181436416.0,39.6351,256.0,139.865,224
256,100k_s224_r512_b256_rep1,94378.0,50624,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,1.0155998146621383,11553.0,0.0,4378020032.0,59.8037,4.01472,49152.0,4377338405.0,3.0217579409598936,1.34912,24.0,1137.9367545185155,1137.9367545185155,6.587,63.52199697277983,25378560.0,19827.0,6496911360.0,1.01914,502.38436328669275,256.0,0.044511999999999885,0.055725904215499104,8.0602,0.7003740000284743,17.499689833999156,512,1.8708668384011407,76560250768.0,38.1119,132354685536.0,3.023436624555665,40.7698,14.0,1624.755851119904,1624.755851119904,98.1145,0.002135615973160966,708736.0,5544.0,181436416.0,41.1687,256.0,141.051,224
64,100k_s224_r512_b64_rep1,94378.0,50624,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,1.5881728286698746,12097.0,0.0,4584171152.0,40.936,2.68821,49152.0,4583457429.0,3.0325064458360957,1.40764,24.0,799.4188074722548,799.4188074722548,4.02573,85.0957742967549,24316480.0,75989.0,6225018880.0,1.4507,352.93306679534015,256.0,0.044511999999999885,0.055725904215499104,6.01675,0.4483821956926401,22.69946399634354,512,2.1084300492644132,76559986816.0,33.8176,132356120008.0,3.0755741134897194,40.0791,14.0,1782.8959649866329,1782.8959649866329,97.5484,0.002135615973160966,708736.0,5544.0,181436416.0,37.5171,256.0,136.577,224
128,100k_s224_r64_b128_rep1,94378.0,50624,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,64.0,0.8016934363135376,1514.0,0.0,573728464.0,9.77437,0.666497,6144.0,573639138.0,3.0111263979436926,0.177423,24.0,527.7850480219612,527.7850480219612,1.10778,44.48769637147226,3020480.0,9439.0,773242880.0,0.274666,233.01027429678226,256.0,0.21883999999999992,0.21373534567169133,1.4386,0.33873626652068245,100.43723064090088,64,1.9734871124296336,76558764088.0,36.1294,132355283744.0,3.0011239380622423,41.0731,14.0,1558.1002100633823,1558.1002100633823,99.6882,0.002135615973160966,708736.0,5544.0,181436416.0,42.9299,256.0,144.489,224
256,100k_s224_r64_b256_rep1,94378.0,50624,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,64.0,1.0636703087192867,1514.0,0.0,573728464.0,7.32949,0.502342,6144.0,573639138.0,3.0293445014763534,0.176356,24.0,941.1697245919521,941.1697245919521,0.865945,60.033018159987996,3020480.0,9439.0,773242880.0,0.154026,415.5142638255879,256.0,0.21883999999999992,0.21373534567169133,1.06608,0.5482582012070367,128.31494822152186,64,1.9611138236211527,76562234672.0,36.359,132354760520.0,3.0477486816559316,40.4446,14.0,1716.6541649899398,1716.6541649899398,96.2332,0.002135615973160966,708736.0,5544.0,181436416.0,38.9648,256.0,136.794,224
64,100k_s224_r64_b64_rep1,94378.0,50624,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,0.12459020400792412,1514.0,0.0,573728464.0,64.037,4.28867,6144.0,573639138.0,2.8333841355075964,0.188553,24.0,834.3190754638796,834.3190754638796,6.14262,10.009900417131318,3020480.0,9439.0,773242880.0,0.173752,368.34108384363924,256.0,0.21883999999999992,0.21373534567169133,6.39367,0.6408042209014391,26.3546601560606,64,1.7281527635476728,76559783704.0,41.259,132356948264.0,2.63022935475939,46.8655,14.0,1301.9874842431861,1301.9874842431861,114.397,0.002135615973160966,708736.0,5544.0,181436416.0,51.3746,256.0,168.503,224
128,100k_s224_r8_b128_rep1,94378.0,50624,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,8.0,1.299410509534718,0.0,0.0,72754900.0,0.0521454,0.0,768.0,72748156.0,2.877101493689608,0.0235487,24.0,126.95791324818363,126.95791324818363,0.106648,30.468877945483563,69728.0,8716.0,17850368.0,0.142729,56.05027709855741,256.0,0.3247300000000002,0.43010679526394197,0.262563,0.07640658980840327,510.3994089037679,8,2.1225534178223127,76558210704.0,33.5918,132357272952.0,3.042458015404899,40.5157,14.0,1661.6094706823399,1661.6094706823399,92.0467,0.002135615973160966,708736.0,5544.0,181436416.0,40.2556,256.0,134.012,224
256,100k_s224_r8_b256_rep1,94378.0,50624,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,8.0,1.373925190225168,0.0,0.0,72754900.0,0.0493173,0.0,768.0,72748156.0,2.8843034642313703,0.0234899,24.0,127.34603005045891,127.34603005045891,0.0958494,31.75699547065852,69728.0,8716.0,17850368.0,0.142294,56.22162564830562,256.0,0.3247300000000002,0.43010679526394197,0.251913,0.07129000116436235,507.7229043360208,8,2.262883784023075,76559086072.0,31.509,132356757736.0,3.060857081407645,40.272,14.0,1786.309832663024,1786.309832663024,88.9557,0.002135615973160966,708736.0,5544.0,181436416.0,37.4454,256.0,127.902,224
64,100k_s224_r8_b64_rep1,94378.0,50624,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,8.0,0.0,0.0,0.0,0.0,0.000533249,0.0,768.0,72748156.0,2.8669721835505597,0.0236319,24.0,127.97016949152543,127.97016949152543,0.655645,9.846844640177833,69728.0,8716.0,17850368.0,0.1416,56.497175141242934,256.0,0.3247300000000002,0.43010679526394197,0.812443,0.07635345273552649,165.61284914757096,8,2.028356126776206,76556663600.0,35.1511,132356680464.0,3.0440146492213986,40.4948,14.0,1676.023348083409,1676.023348083409,93.0118,0.002135615973160966,708736.0,5544.0,181436416.0,39.9094,256.0,134.551,224
128,100k_s30_r1024_b128_rep1,94378.0,960,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,2.6382074234917887,7357.0,0.0,2787953652.0,14.0461,0.984185,98304.0,2787519589.0,2.9742328014996278,0.872857,24.0,1088.276925242459,1088.276925242459,1.8041,241.51740859367996,39291392.0,76741.0,10058596352.0,2.13129,480.4601907764781,256.0,0.06129999999999991,0.05989007801009619,4.23986,0.6897151892582829,0.33784370238639955,1024,1.1521349310713185,363771632.0,0.294053,363737840.0,2.7470888507794915,0.123315,14.0,1577.8642288750923,1577.8642288750923,0.582605,0.04731489275499365,13440.0,112.0,3440640.0,0.803897,256.0,1.43241,30
256,100k_s30_r1024_b256_rep1,94378.0,960,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,2.0672393344630406,3832.0,0.0,1452146604.0,9.55123,0.654214,98304.0,1451920516.0,2.9871130889329196,0.45268,24.0,1141.7907492369795,1141.7907492369795,0.985322,315.03911838271716,39831552.0,38898.0,10196877312.0,2.0314,504.08585212168947,256.0,0.06129999999999991,0.05989007801009619,3.25039,0.728197921208456,0.425524321696781,1024,1.337214857023431,363771632.0,0.253354,363737840.0,2.803516105979931,0.120833,14.0,1567.967603288622,1567.967603288622,0.529414,0.04731489275499365,13440.0,112.0,3440640.0,0.808971,256.0,1.38312,30
64,100k_s30_r1024_b64_rep1,94378.0,960,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,3.0803028584161787,12187.0,0.0,4618291672.0,20.3994,1.39633,98304.0,4617572639.0,2.97127809542158,1.44734,24.0,816.6473820413422,816.6473820413422,2.3221,180.86504359130154,38610688.0,150823.0,9884336128.0,2.84019,360.5392596974146,256.0,0.06129999999999991,0.05989007801009619,5.66168,0.521748595290154,0.2506305548883017,1024,1.246188232495823,363771632.0,0.27186,363737840.0,2.7168611132986835,0.124687,14.0,1565.2124211032892,1565.2124211032892,0.561303,0.04731489275499365,13440.0,112.0,3440640.0,0.810395,256.0,1.41899,30
128,100k_s30_r4096_b128_rep1,94378.0,960,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,3.8786049212079647,29488.0,0.0,11174550896.0,39.662,2.68321,393216.0,11172811104.0,3.0331403262023224,3.4306,24.0,1204.3563314242394,1204.3563314242394,5.54029,285.87580873680025,157164032.0,306961.0,40233992192.0,7.70348,531.707747667288,256.0,0.0464,0.05024967833345074,14.3279,0.696894153217581,0.08874154621402996,4096,1.3758588556043925,363771632.0,0.246238,363737840.0,2.884636280784034,0.117435,14.0,1728.176834119917,1728.176834119917,0.505276,0.04731489275499365,13440.0,112.0,3440640.0,0.733976,256.0,1.27148,30
256,100k_s30_r4096_b256_rep1,94378.0,960,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,3.5696370492034597,15334.0,0.0,5810858764.0,22.1802,1.51606,393216.0,5809954058.0,3.039940094774689,1.77995,24.0,1312.8901122880006,1312.8901122880006,2.24668,404.41539464070615,159314944.0,155581.0,40784625664.0,7.06665,579.62400854719,256.0,0.0464,0.05024967833345074,10.1282,0.7341010521251229,0.12315910033372168,4096,1.4164119140020168,363771632.0,0.239188,363737840.0,2.859386704317248,0.118472,14.0,1788.43240789175,1788.43240789175,0.500768,0.04731489275499365,13440.0,112.0,3440640.0,0.709247,256.0,1.24738,30
64,100k_s30_r4096_b64_rep1,94378.0,960,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,3.64141920478798,49009.0,0.0,18572078072.0,70.4548,4.74996,393216.0,18569186541.0,2.9838886734231944,5.79576,24.0,807.7639945323316,807.7639945323316,7.73569,192.638717748535,154459904.0,603359.0,39541735424.0,11.4857,356.61735897681467,256.0,0.0464,0.05024967833345074,21.2626,0.5216000119403134,0.06614195818009086,4096,1.3458898259831895,363771632.0,0.251721,363737840.0,2.7547511761528884,0.122972,14.0,1548.6272546802854,1548.6272546802854,0.53505,0.04731489275499365,13440.0,112.0,3440640.0,0.819074,256.0,1.40635,30
128,100k_s30_r512_b128_rep1,94378.0,960,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,2.1395349025918824,3679.0,0.0,1394167372.0,8.82933,0.60687,49152.0,1393950311.0,2.9510373330694217,0.439919,24.0,1066.67114042107,1066.67114042107,1.10709,216.75444092594788,19677696.0,38433.0,5037490176.0,1.08723,470.92151614653756,256.0,0.06740999999999997,0.06814787605159425,2.36212,0.6922445375600642,0.6124540666858584,512,1.1937629550714215,363771632.0,0.283799,363737840.0,2.74352914868494,0.123475,14.0,1540.8877680432659,1540.8877680432659,0.576449,0.04731489275499365,13440.0,112.0,3440640.0,0.823188,256.0,1.44669,30
256,100k_s30_r512_b256_rep1,94378.0,960,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,1.4398161366797038,1914.0,0.0,725315500.0,6.71301,0.469159,49152.0,725202574.0,2.937226143476029,0.229944,24.0,1123.1363142450389,1123.1363142450389,0.753683,267.2791814575068,19946496.0,19479.0,5106302976.0,1.03257,495.8501602796905,256.0,0.06740999999999997,0.06814787605159425,1.9156,0.7222500307831083,0.747917101691376,512,1.2200601151184247,363771632.0,0.277682,363737840.0,2.765139675405053,0.12251,14.0,1555.0519437531414,1555.0519437531414,0.565997,0.04731489275499365,13440.0,112.0,3440640.0,0.81569,256.0,1.43271,30
64,100k_s30_r512_b64_rep1,94378.0,960,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,1.516472766116288,5896.0,196.0,2234304732.0,9.70875,1.37217,49152.0,2308219428.0,2.922952163510467,0.735454,24.0,764.5812658227849,764.5812658227849,1.85413,138.6256565765961,19316480.0,75455.0,4945018880.0,1.5168,337.55274261603375,256.0,0.06740999999999997,0.06814787605159425,3.6934,0.49085834840265224,0.42240483023772135,512,0.8572806318133415,363771632.0,0.39519,363737840.0,2.7573746419264413,0.122855,14.0,1557.6413609157912,1557.6413609157912,0.692149,0.04731489275499365,13440.0,112.0,3440640.0,0.814334,256.0,1.56011,30
128,100k_s30_r64_b128_rep1,94378.0,960,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,64.0,0.733041470867241,764.0,0.0,289520356.0,5.19587,0.367833,6144.0,289475280.0,2.860371357303227,0.0942517,24.0,781.813322115618,781.813322115618,0.5802,80.21929951003555,2394624.0,9354.0,613023744.0,0.185421,345.16047265412226,256.0,0.08439799999999997,0.10201411417640384,0.797813,0.5071954401836132,1.8341390777036726,64,1.1876239470750611,363771632.0,0.285266,363737840.0,2.738383936510246,0.123707,14.0,1541.4439093391468,1541.4439093391468,0.588861,0.04731489275499365,13440.0,112.0,3440640.0,0.822891,256.0,1.4633,30
256,100k_s30_r64_b256_rep1,94378.0,960,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,64.0,0.7270112578421013,764.0,0.0,289520356.0,5.28809,0.370884,6144.0,289475280.0,2.9770013765264767,0.0905592,24.0,903.0374883199402,903.0374883199402,0.619915,79.27267322317735,2394624.0,9354.0,613023744.0,0.16053,398.6793745717311,256.0,0.08439799999999997,0.10201411417640384,0.80734,0.5793758176041861,2.061981321376372,64,0.7059642898682303,363771632.0,0.479895,363737840.0,2.7686425698489883,0.122355,14.0,1558.6385570149407,1558.6385570149407,0.802746,0.04731489275499365,13440.0,112.0,3440640.0,0.813813,256.0,1.66472,30
64,100k_s30_r64_b64_rep1,94378.0,960,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,0.0,0.0,764.0,0.0,1.64285,2.43293,6144.0,289475280.0,2.921940255773668,0.0922657,24.0,748.1426462846939,748.1426462846939,2.62957,22.3730069670942,2394624.0,9354.0,613023744.0,0.193766,330.2953046458099,256.0,0.08439799999999997,0.10201411417640384,2.86059,0.48312176247933813,0.5012951873564544,64,1.2242175222368887,363771632.0,0.276739,363737840.0,2.750322819143241,0.12317,14.0,1548.5591922940753,1548.5591922940753,0.564557,0.04731489275499365,13440.0,112.0,3440640.0,0.81911,256.0,1.434,30
128,100k_s30_r8_b128_rep1,94378.0,960,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,8.0,0.9506504850132819,0.0,0.0,65556036.0,0.0642232,0.0,768.0,65549957.0,2.7283847616635337,0.0223752,24.0,114.4973272168935,114.4973272168935,0.12529,26.813425482138907,71696.0,8962.0,18354176.0,0.158262,50.54908948452566,256.0,0.2661499999999999,0.3370190280121984,0.298358,0.07298846217032515,4.820014881451143,8,1.1823807297860072,363771632.0,0.286531,363737840.0,2.7521774162492627,0.123087,14.0,1568.7044748210158,1568.7044748210158,0.581182,0.04731489275499365,13440.0,112.0,3440640.0,0.808591,256.0,1.43809,30
256,100k_s30_r8_b256_rep1,94378.0,960,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,8.0,1.0326401500085411,0.0,0.0,65556036.0,0.059124,0.0,768.0,65549957.0,2.9045515398239568,0.0210181,24.0,105.8865437206367,105.8865437206367,0.126319,25.584690121431336,71696.0,8962.0,18354176.0,0.171132,46.7475399107122,256.0,0.2661499999999999,0.3370190280121984,0.312687,0.06865986489960967,4.7459280366628604,8,1.082305671707737,363771632.0,0.313025,363737840.0,2.711815349417406,0.124919,14.0,1542.1898058706881,1542.1898058706881,0.605108,0.04731489275499365,13440.0,112.0,3440640.0,0.822493,256.0,1.48399,30
64,100k_s30_r8_b64_rep1,94378.0,960,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,8.0,0.0,0.0,0.0,0.0,5.1387e-05,0.0,768.0,65549957.0,2.8287786405314796,0.0215811,24.0,115.12290822225894,115.12290822225894,0.549917,11.0684514544637,71696.0,8962.0,18354176.0,0.157402,50.82527540946113,256.0,0.2661499999999999,0.3370190280121984,0.722775,0.07308320642141052,5.242184635605825,8,0.0,0.0,0.000430821,363737840.0,2.7441069723843285,0.123449,14.0,1575.2306700726865,1575.2306700726865,2.93317,0.04731489275499365,13440.0,112.0,3440640.0,0.805241,256.0,3.78892,30
